Temperature - (Celsius), Year, Statistics, Country, ISO3
25.2668, 2008, Oct Average, Haiti, HTI
23.89, 2008, Nov Average, Haiti, HTI
22.9445, 2008, Dec Average, Haiti, HTI
22.6239, 2009, Jan Average, Haiti, HTI
22.5614, 2009, Feb Average, Haiti, HTI
22.8764, 2009, Mar Average, Haiti, HTI
24.3881, 2009, Apr Average, Haiti, HTI
24.7808, 2009, May Average, Haiti, HTI
25.7181, 2009, Jun Average, Haiti, HTI
26.7545, 2009, Jul Average, Haiti, HTI
26.8418, 2009, Aug Average, Haiti, HTI
27.1674, 2009, Sep Average, Haiti, HTI
26.6672, 2009, Oct Average, Haiti, HTI
25.2264, 2009, Nov Average, Haiti, HTI
24.4371, 2009, Dec Average, Haiti, HTI
23.3305, 2010, Jan Average, Haiti, HTI
23.7597, 2010, Feb Average, Haiti, HTI
24.6469, 2010, Mar Average, Haiti, HTI
25.2904, 2010, Apr Average, Haiti, HTI
26.1298, 2010, May Average, Haiti, HTI
26.5424, 2010, Jun Average, Haiti, HTI
26.4985, 2010, Jul Average, Haiti, HTI
27.2753, 2010, Aug Average, Haiti, HTI
26.474, 2010, Sep Average, Haiti, HTI
24.7428, 2010, Oct Average, Haiti, HTI
24.186, 2010, Nov Average, Haiti, HTI
22.1731, 2010, Dec Average, Haiti, HTI
22.8775, 2011, Jan Average, Haiti, HTI
22.9747, 2011, Feb Average, Haiti, HTI
23.2309, 2011, Mar Average, Haiti, HTI
24.5275, 2011, Apr Average, Haiti, HTI
24.718, 2011, May Average, Haiti, HTI
25.5873, 2011, Jun Average, Haiti, HTI
25.9709, 2011, Jul Average, Haiti, HTI
26.3772, 2011, Aug Average, Haiti, HTI
26.0026, 2011, Sep Average, Haiti, HTI
25.5599, 2011, Oct Average, Haiti, HTI
24.3805, 2011, Nov Average, Haiti, HTI
23.066, 2011, Dec Average, Haiti, HTI
22.3719, 2012, Jan Average, Haiti, HTI
23.248, 2012, Feb Average, Haiti, HTI
23.6405, 2012, Mar Average, Haiti, HTI
24.389, 2012, Apr Average, Haiti, HTI
25.1996, 2012, May Average, Haiti, HTI
26.2287, 2012, Jun Average, Haiti, HTI
26.2679, 2012, Jul Average, Haiti, HTI
26.6135, 2012, Aug Average, Haiti, HTI
26.4005, 2012, Sep Average, Haiti, HTI
26.2327, 2012, Oct Average, Haiti, HTI
24.3804, 2012, Nov Average, Haiti, HTI
23.4373, 2012, Dec Average, Haiti, HTI
23.2525, 2013, Jan Average, Haiti, HTI
23.4968, 2013, Feb Average, Haiti, HTI
23.6872, 2013, Mar Average, Haiti, HTI
24.6488, 2013, Apr Average, Haiti, HTI
25.093, 2013, May Average, Haiti, HTI
26.3171, 2013, Jun Average, Haiti, HTI
25.9915, 2013, Jul Average, Haiti, HTI
26.6811, 2013, Aug Average, Haiti, HTI
26.1407, 2013, Sep Average, Haiti, HTI
26.0245, 2013, Oct Average, Haiti, HTI
24.4407, 2013, Nov Average, Haiti, HTI
23.6129, 2013, Dec Average, Haiti, HTI
23.5632, 2014, Jan Average, Haiti, HTI
23.974, 2014, Feb Average, Haiti, HTI
24.0694, 2014, Mar Average, Haiti, HTI
25.6088, 2014, Apr Average, Haiti, HTI
25.006, 2014, May Average, Haiti, HTI
26.6723, 2014, Jun Average, Haiti, HTI
26.9712, 2014, Jul Average, Haiti, HTI
27.0563, 2014, Aug Average, Haiti, HTI
26.9223, 2014, Sep Average, Haiti, HTI
26.0033, 2014, Oct Average, Haiti, HTI
25.1115, 2014, Nov Average, Haiti, HTI
24.0477, 2014, Dec Average, Haiti, HTI
23.7329, 2015, Jan Average, Haiti, HTI
23.5529, 2015, Feb Average, Haiti, HTI
24.6077, 2015, Mar Average, Haiti, HTI
25.0701, 2015, Apr Average, Haiti, HTI
25.963, 2015, May Average, Haiti, HTI
26.5691, 2015, Jun Average, Haiti, HTI
26.8283, 2015, Jul Average, Haiti, HTI
27.6516, 2015, Aug Average, Haiti, HTI
27.3175, 2015, Sep Average, Haiti, HTI
26.8695, 2015, Oct Average, Haiti, HTI
25.6311, 2015, Nov Average, Haiti, HTI
25.0979, 2015, Dec Average, Haiti, HTI
23.4669, 2016, Jan Average, Haiti, HTI
24.0442, 2016, Feb Average, Haiti, HTI
24.8594, 2016, Mar Average, Haiti, HTI
25.3103, 2016, Apr Average, Haiti, HTI
25.9558, 2016, May Average, Haiti, HTI
26.6785, 2016, Jun Average, Haiti, HTI
26.7745, 2016, Jul Average, Haiti, HTI
27.4183, 2016, Aug Average, Haiti, HTI
26.709, 2016, Sep Average, Haiti, HTI
25.6082, 2016, Oct Average, Haiti, HTI
24.5713, 2016, Nov Average, Haiti, HTI
24.6226, 2016, Dec Average, Haiti, HTI
