Temperature - (Celsius), Year, Statistics, Country, ISO3
23.3806, 1998, Jan Average, Ecuador, ECU
23.344, 1998, Feb Average, Ecuador, ECU
23.4163, 1998, Mar Average, Ecuador, ECU
23.6186, 1998, Apr Average, Ecuador, ECU
23.1458, 1998, May Average, Ecuador, ECU
22.5709, 1998, Jun Average, Ecuador, ECU
21.8276, 1998, Jul Average, Ecuador, ECU
21.8053, 1998, Aug Average, Ecuador, ECU
21.6773, 1998, Sep Average, Ecuador, ECU
21.982, 1998, Oct Average, Ecuador, ECU
21.9916, 1998, Nov Average, Ecuador, ECU
21.9269, 1998, Dec Average, Ecuador, ECU
21.9293, 1999, Jan Average, Ecuador, ECU
21.7187, 1999, Feb Average, Ecuador, ECU
22.2916, 1999, Mar Average, Ecuador, ECU
21.891, 1999, Apr Average, Ecuador, ECU
21.2642, 1999, May Average, Ecuador, ECU
20.7263, 1999, Jun Average, Ecuador, ECU
19.8607, 1999, Jul Average, Ecuador, ECU
20.7256, 1999, Aug Average, Ecuador, ECU
21.1273, 1999, Sep Average, Ecuador, ECU
21.0736, 1999, Oct Average, Ecuador, ECU
21.1371, 1999, Nov Average, Ecuador, ECU
21.0551, 1999, Dec Average, Ecuador, ECU
21.1263, 2000, Jan Average, Ecuador, ECU
21.2415, 2000, Feb Average, Ecuador, ECU
21.3042, 2000, Mar Average, Ecuador, ECU
21.493, 2000, Apr Average, Ecuador, ECU
21.1083, 2000, May Average, Ecuador, ECU
20.5283, 2000, Jun Average, Ecuador, ECU
20.0069, 2000, Jul Average, Ecuador, ECU
20.8305, 2000, Aug Average, Ecuador, ECU
20.6812, 2000, Sep Average, Ecuador, ECU
21.7363, 2000, Oct Average, Ecuador, ECU
21.4035, 2000, Nov Average, Ecuador, ECU
21.388, 2000, Dec Average, Ecuador, ECU
21.8942, 2001, Jan Average, Ecuador, ECU
22.2958, 2001, Feb Average, Ecuador, ECU
21.8022, 2001, Mar Average, Ecuador, ECU
21.9917, 2001, Apr Average, Ecuador, ECU
20.9758, 2001, May Average, Ecuador, ECU
19.9072, 2001, Jun Average, Ecuador, ECU
20.217, 2001, Jul Average, Ecuador, ECU
20.8346, 2001, Aug Average, Ecuador, ECU
20.6592, 2001, Sep Average, Ecuador, ECU
21.2878, 2001, Oct Average, Ecuador, ECU
21.4371, 2001, Nov Average, Ecuador, ECU
21.5796, 2001, Dec Average, Ecuador, ECU
21.75, 2002, Jan Average, Ecuador, ECU
22.3536, 2002, Feb Average, Ecuador, ECU
22.4365, 2002, Mar Average, Ecuador, ECU
22.5763, 2002, Apr Average, Ecuador, ECU
22.2956, 2002, May Average, Ecuador, ECU
20.7366, 2002, Jun Average, Ecuador, ECU
20.4768, 2002, Jul Average, Ecuador, ECU
21.1172, 2002, Aug Average, Ecuador, ECU
21.6248, 2002, Sep Average, Ecuador, ECU
21.9479, 2002, Oct Average, Ecuador, ECU
22.0765, 2002, Nov Average, Ecuador, ECU
22.3231, 2002, Dec Average, Ecuador, ECU
22.54, 2003, Jan Average, Ecuador, ECU
22.4572, 2003, Feb Average, Ecuador, ECU
22.2923, 2003, Mar Average, Ecuador, ECU
21.9884, 2003, Apr Average, Ecuador, ECU
21.5749, 2003, May Average, Ecuador, ECU
20.8331, 2003, Jun Average, Ecuador, ECU
20.694, 2003, Jul Average, Ecuador, ECU
20.6695, 2003, Aug Average, Ecuador, ECU
21.0201, 2003, Sep Average, Ecuador, ECU
21.9236, 2003, Oct Average, Ecuador, ECU
21.76, 2003, Nov Average, Ecuador, ECU
21.9018, 2003, Dec Average, Ecuador, ECU
22.1641, 2004, Jan Average, Ecuador, ECU
22.397, 2004, Feb Average, Ecuador, ECU
22.7878, 2004, Mar Average, Ecuador, ECU
22.2195, 2004, Apr Average, Ecuador, ECU
21.2876, 2004, May Average, Ecuador, ECU
20.481, 2004, Jun Average, Ecuador, ECU
20.2228, 2004, Jul Average, Ecuador, ECU
20.6853, 2004, Aug Average, Ecuador, ECU
21.0943, 2004, Sep Average, Ecuador, ECU
22.339, 2004, Oct Average, Ecuador, ECU
21.8906, 2004, Nov Average, Ecuador, ECU
22.2588, 2004, Dec Average, Ecuador, ECU
22.34, 2005, Jan Average, Ecuador, ECU
22.2043, 2005, Feb Average, Ecuador, ECU
22.0056, 2005, Mar Average, Ecuador, ECU
22.3419, 2005, Apr Average, Ecuador, ECU
21.7632, 2005, May Average, Ecuador, ECU
21.0295, 2005, Jun Average, Ecuador, ECU
20.6409, 2005, Jul Average, Ecuador, ECU
21.1149, 2005, Aug Average, Ecuador, ECU
21.0704, 2005, Sep Average, Ecuador, ECU
21.0345, 2005, Oct Average, Ecuador, ECU
20.7567, 2005, Nov Average, Ecuador, ECU
20.7119, 2005, Dec Average, Ecuador, ECU
21.899, 2006, Jan Average, Ecuador, ECU
21.7601, 2006, Feb Average, Ecuador, ECU
22.1955, 2006, Mar Average, Ecuador, ECU
21.6359, 2006, Apr Average, Ecuador, ECU
21.3178, 2006, May Average, Ecuador, ECU
21.2631, 2006, Jun Average, Ecuador, ECU
21.1498, 2006, Jul Average, Ecuador, ECU
21.3903, 2006, Aug Average, Ecuador, ECU
21.3919, 2006, Sep Average, Ecuador, ECU
21.6847, 2006, Oct Average, Ecuador, ECU
21.8639, 2006, Nov Average, Ecuador, ECU
21.8682, 2006, Dec Average, Ecuador, ECU
22.6354, 2007, Jan Average, Ecuador, ECU
22.1787, 2007, Feb Average, Ecuador, ECU
21.8402, 2007, Mar Average, Ecuador, ECU
21.7565, 2007, Apr Average, Ecuador, ECU
20.876, 2007, May Average, Ecuador, ECU
20.0302, 2007, Jun Average, Ecuador, ECU
20.15, 2007, Jul Average, Ecuador, ECU
20.1175, 2007, Aug Average, Ecuador, ECU
20.6115, 2007, Sep Average, Ecuador, ECU
20.5716, 2007, Oct Average, Ecuador, ECU
20.8921, 2007, Nov Average, Ecuador, ECU
20.8458, 2007, Dec Average, Ecuador, ECU
21.6446, 2008, Jan Average, Ecuador, ECU
21.8408, 2008, Feb Average, Ecuador, ECU
22.0398, 2008, Mar Average, Ecuador, ECU
21.6092, 2008, Apr Average, Ecuador, ECU
20.8871, 2008, May Average, Ecuador, ECU
20.7005, 2008, Jun Average, Ecuador, ECU
20.8804, 2008, Jul Average, Ecuador, ECU
21.3101, 2008, Aug Average, Ecuador, ECU
21.4345, 2008, Sep Average, Ecuador, ECU
21.3816, 2008, Oct Average, Ecuador, ECU
21.2416, 2008, Nov Average, Ecuador, ECU
21.4597, 2008, Dec Average, Ecuador, ECU
21.5388, 2009, Jan Average, Ecuador, ECU
21.851, 2009, Feb Average, Ecuador, ECU
21.5168, 2009, Mar Average, Ecuador, ECU
22.7521, 2009, Apr Average, Ecuador, ECU
22.1859, 2009, May Average, Ecuador, ECU
21.7146, 2009, Jun Average, Ecuador, ECU
21.8158, 2009, Jul Average, Ecuador, ECU
22.0411, 2009, Aug Average, Ecuador, ECU
22.0487, 2009, Sep Average, Ecuador, ECU
22.1105, 2009, Oct Average, Ecuador, ECU
22.1821, 2009, Nov Average, Ecuador, ECU
22.3735, 2009, Dec Average, Ecuador, ECU
22.7733, 2010, Jan Average, Ecuador, ECU
22.8081, 2010, Feb Average, Ecuador, ECU
22.8045, 2010, Mar Average, Ecuador, ECU
22.6453, 2010, Apr Average, Ecuador, ECU
22.2681, 2010, May Average, Ecuador, ECU
21.246, 2010, Jun Average, Ecuador, ECU
20.8074, 2010, Jul Average, Ecuador, ECU
21.0228, 2010, Aug Average, Ecuador, ECU
21.3633, 2010, Sep Average, Ecuador, ECU
21.4394, 2010, Oct Average, Ecuador, ECU
21.1035, 2010, Nov Average, Ecuador, ECU
20.9062, 2010, Dec Average, Ecuador, ECU
21.4768, 2011, Jan Average, Ecuador, ECU
21.5997, 2011, Feb Average, Ecuador, ECU
21.5662, 2011, Mar Average, Ecuador, ECU
21.5458, 2011, Apr Average, Ecuador, ECU
21.9697, 2011, May Average, Ecuador, ECU
21.7889, 2011, Jun Average, Ecuador, ECU
20.7989, 2011, Jul Average, Ecuador, ECU
21.3735, 2011, Aug Average, Ecuador, ECU
21.328, 2011, Sep Average, Ecuador, ECU
20.9142, 2011, Oct Average, Ecuador, ECU
21.4428, 2011, Nov Average, Ecuador, ECU
21.5389, 2011, Dec Average, Ecuador, ECU
21.2325, 2012, Jan Average, Ecuador, ECU
21.1155, 2012, Feb Average, Ecuador, ECU
21.9454, 2012, Mar Average, Ecuador, ECU
22.2612, 2012, Apr Average, Ecuador, ECU
22.0095, 2012, May Average, Ecuador, ECU
21.8269, 2012, Jun Average, Ecuador, ECU
21.883, 2012, Jul Average, Ecuador, ECU
21.2862, 2012, Aug Average, Ecuador, ECU
21.545, 2012, Sep Average, Ecuador, ECU
21.6345, 2012, Oct Average, Ecuador, ECU
21.8152, 2012, Nov Average, Ecuador, ECU
21.6757, 2012, Dec Average, Ecuador, ECU
22.1263, 2013, Jan Average, Ecuador, ECU
21.9434, 2013, Feb Average, Ecuador, ECU
21.8894, 2013, Mar Average, Ecuador, ECU
21.6035, 2013, Apr Average, Ecuador, ECU
21.4634, 2013, May Average, Ecuador, ECU
20.9473, 2013, Jun Average, Ecuador, ECU
20.4293, 2013, Jul Average, Ecuador, ECU
20.8086, 2013, Aug Average, Ecuador, ECU
21.568, 2013, Sep Average, Ecuador, ECU
21.5633, 2013, Oct Average, Ecuador, ECU
21.7952, 2013, Nov Average, Ecuador, ECU
21.9145, 2013, Dec Average, Ecuador, ECU
22.1213, 2014, Jan Average, Ecuador, ECU
22.0454, 2014, Feb Average, Ecuador, ECU
22.091, 2014, Mar Average, Ecuador, ECU
22.0503, 2014, Apr Average, Ecuador, ECU
22.456, 2014, May Average, Ecuador, ECU
22.1002, 2014, Jun Average, Ecuador, ECU
21.5322, 2014, Jul Average, Ecuador, ECU
21.428, 2014, Aug Average, Ecuador, ECU
21.8594, 2014, Sep Average, Ecuador, ECU
22.0537, 2014, Oct Average, Ecuador, ECU
22.0561, 2014, Nov Average, Ecuador, ECU
22.2035, 2014, Dec Average, Ecuador, ECU
22.1672, 2015, Jan Average, Ecuador, ECU
22.4491, 2015, Feb Average, Ecuador, ECU
22.1584, 2015, Mar Average, Ecuador, ECU
22.4492, 2015, Apr Average, Ecuador, ECU
22.9013, 2015, May Average, Ecuador, ECU
22.3353, 2015, Jun Average, Ecuador, ECU
21.9733, 2015, Jul Average, Ecuador, ECU
22.0671, 2015, Aug Average, Ecuador, ECU
22.7223, 2015, Sep Average, Ecuador, ECU
22.8708, 2015, Oct Average, Ecuador, ECU
22.8777, 2015, Nov Average, Ecuador, ECU
22.9906, 2015, Dec Average, Ecuador, ECU
23.2397, 2016, Jan Average, Ecuador, ECU
22.9935, 2016, Feb Average, Ecuador, ECU
22.9147, 2016, Mar Average, Ecuador, ECU
22.6801, 2016, Apr Average, Ecuador, ECU
22.6306, 2016, May Average, Ecuador, ECU
21.9658, 2016, Jun Average, Ecuador, ECU
21.3075, 2016, Jul Average, Ecuador, ECU
22.1368, 2016, Aug Average, Ecuador, ECU
21.924, 2016, Sep Average, Ecuador, ECU
22.0157, 2016, Oct Average, Ecuador, ECU
22.1466, 2016, Nov Average, Ecuador, ECU
22.0096, 2016, Dec Average, Ecuador, ECU
