Temperature - (Celsius), Year, Statistics, Country, ISO3
24.6704, 2010, Mar Average, Honduras, HND
25.6301, 2010, Apr Average, Honduras, HND
25.9179, 2010, May Average, Honduras, HND
25.7025, 2010, Jun Average, Honduras, HND
24.6775, 2010, Jul Average, Honduras, HND
24.7193, 2010, Aug Average, Honduras, HND
24.8664, 2010, Sep Average, Honduras, HND
23.8762, 2010, Oct Average, Honduras, HND
22.5502, 2010, Nov Average, Honduras, HND
21.2659, 2010, Dec Average, Honduras, HND
22.7209, 2011, Jan Average, Honduras, HND
22.8532, 2011, Feb Average, Honduras, HND
23.9154, 2011, Mar Average, Honduras, HND
25.217, 2011, Apr Average, Honduras, HND
26.0485, 2011, May Average, Honduras, HND
25.1556, 2011, Jun Average, Honduras, HND
24.7037, 2011, Jul Average, Honduras, HND
25.2127, 2011, Aug Average, Honduras, HND
25.0714, 2011, Sep Average, Honduras, HND
23.4662, 2011, Oct Average, Honduras, HND
22.4577, 2011, Nov Average, Honduras, HND
22.5814, 2011, Dec Average, Honduras, HND
22.9533, 2012, Jan Average, Honduras, HND
23.0494, 2012, Feb Average, Honduras, HND
24.4238, 2012, Mar Average, Honduras, HND
25.1751, 2012, Apr Average, Honduras, HND
24.86, 2012, May Average, Honduras, HND
24.6505, 2012, Jun Average, Honduras, HND
24.6744, 2012, Jul Average, Honduras, HND
24.6339, 2012, Aug Average, Honduras, HND
24.6954, 2012, Sep Average, Honduras, HND
23.7641, 2012, Oct Average, Honduras, HND
22.319, 2012, Nov Average, Honduras, HND
22.71, 2012, Dec Average, Honduras, HND
22.8046, 2013, Jan Average, Honduras, HND
23.3299, 2013, Feb Average, Honduras, HND
23.4161, 2013, Mar Average, Honduras, HND
25.5156, 2013, Apr Average, Honduras, HND
25.2354, 2013, May Average, Honduras, HND
24.4714, 2013, Jun Average, Honduras, HND
24.5601, 2013, Jul Average, Honduras, HND
24.6027, 2013, Aug Average, Honduras, HND
24.4023, 2013, Sep Average, Honduras, HND
24.1902, 2013, Oct Average, Honduras, HND
23.0776, 2013, Nov Average, Honduras, HND
22.675, 2013, Dec Average, Honduras, HND
21.6573, 2014, Jan Average, Honduras, HND
23.41, 2014, Feb Average, Honduras, HND
24.4384, 2014, Mar Average, Honduras, HND
25.4694, 2014, Apr Average, Honduras, HND
25.2699, 2014, May Average, Honduras, HND
24.8596, 2014, Jun Average, Honduras, HND
25.3573, 2014, Jul Average, Honduras, HND
25.1948, 2014, Aug Average, Honduras, HND
24.3912, 2014, Sep Average, Honduras, HND
23.989, 2014, Oct Average, Honduras, HND
22.6852, 2014, Nov Average, Honduras, HND
22.393, 2014, Dec Average, Honduras, HND
22.554, 2015, Jan Average, Honduras, HND
22.6833, 2015, Feb Average, Honduras, HND
24.1893, 2015, Mar Average, Honduras, HND
25.5824, 2015, Apr Average, Honduras, HND
25.6122, 2015, May Average, Honduras, HND
24.9805, 2015, Jun Average, Honduras, HND
25.0692, 2015, Jul Average, Honduras, HND
25.4536, 2015, Aug Average, Honduras, HND
25.3077, 2015, Sep Average, Honduras, HND
24.5242, 2015, Oct Average, Honduras, HND
24.0633, 2015, Nov Average, Honduras, HND
24.1607, 2015, Dec Average, Honduras, HND
22.647, 2016, Jan Average, Honduras, HND
22.3781, 2016, Feb Average, Honduras, HND
24.8559, 2016, Mar Average, Honduras, HND
25.7447, 2016, Apr Average, Honduras, HND
26.3874, 2016, May Average, Honduras, HND
25.3712, 2016, Jun Average, Honduras, HND
25.3548, 2016, Jul Average, Honduras, HND
25.4189, 2016, Aug Average, Honduras, HND
25.2045, 2016, Sep Average, Honduras, HND
24.5188, 2016, Oct Average, Honduras, HND
23.0119, 2016, Nov Average, Honduras, HND
23.5453, 2016, Dec Average, Honduras, HND
