Temperature - (Celsius), Year, Statistics, Country, ISO3
25.3507, 1996, May Average, Mexico, MEX
25.8751, 1996, Jun Average, Mexico, MEX
25.8897, 1996, Jul Average, Mexico, MEX
24.8214, 1996, Aug Average, Mexico, MEX
23.9202, 1996, Sep Average, Mexico, MEX
21.4501, 1996, Oct Average, Mexico, MEX
18.3468, 1996, Nov Average, Mexico, MEX
15.8128, 1996, Dec Average, Mexico, MEX
14.9007, 1997, Jan Average, Mexico, MEX
16.3041, 1997, Feb Average, Mexico, MEX
19.3852, 1997, Mar Average, Mexico, MEX
20.314, 1997, Apr Average, Mexico, MEX
23.7982, 1997, May Average, Mexico, MEX
25.6072, 1997, Jun Average, Mexico, MEX
25.7842, 1997, Jul Average, Mexico, MEX
25.5918, 1997, Aug Average, Mexico, MEX
24.8078, 1997, Sep Average, Mexico, MEX
21.2187, 1997, Oct Average, Mexico, MEX
18.0035, 1997, Nov Average, Mexico, MEX
14.8674, 1997, Dec Average, Mexico, MEX
16.2419, 1998, Jan Average, Mexico, MEX
16.4824, 1998, Feb Average, Mexico, MEX
18.7112, 1998, Mar Average, Mexico, MEX
21.3964, 1998, Apr Average, Mexico, MEX
24.7194, 1998, May Average, Mexico, MEX
26.7604, 1998, Jun Average, Mexico, MEX
26.0118, 1998, Jul Average, Mexico, MEX
25.5231, 1998, Aug Average, Mexico, MEX
24.5591, 1998, Sep Average, Mexico, MEX
21.6421, 1998, Oct Average, Mexico, MEX
18.8467, 1998, Nov Average, Mexico, MEX
15.6988, 1998, Dec Average, Mexico, MEX
15.9203, 1999, Jan Average, Mexico, MEX
17.8097, 1999, Feb Average, Mexico, MEX
19.0325, 1999, Mar Average, Mexico, MEX
21.9151, 1999, Apr Average, Mexico, MEX
24.2776, 1999, May Average, Mexico, MEX
25.263, 1999, Jun Average, Mexico, MEX
24.5779, 1999, Jul Average, Mexico, MEX
25.2218, 1999, Aug Average, Mexico, MEX
23.8206, 1999, Sep Average, Mexico, MEX
21.1288, 1999, Oct Average, Mexico, MEX
18.2525, 1999, Nov Average, Mexico, MEX
14.5784, 1999, Dec Average, Mexico, MEX
16.2229, 2000, Jan Average, Mexico, MEX
18.2911, 2000, Feb Average, Mexico, MEX
19.613, 2000, Mar Average, Mexico, MEX
22.3705, 2000, Apr Average, Mexico, MEX
24.9054, 2000, May Average, Mexico, MEX
25.0228, 2000, Jun Average, Mexico, MEX
25.8094, 2000, Jul Average, Mexico, MEX
24.7835, 2000, Aug Average, Mexico, MEX
24.6968, 2000, Sep Average, Mexico, MEX
20.8665, 2000, Oct Average, Mexico, MEX
16.9616, 2000, Nov Average, Mexico, MEX
14.8867, 2000, Dec Average, Mexico, MEX
14.8879, 2001, Jan Average, Mexico, MEX
17.0823, 2001, Feb Average, Mexico, MEX
18.0038, 2001, Mar Average, Mexico, MEX
21.7647, 2001, Apr Average, Mexico, MEX
23.9838, 2001, May Average, Mexico, MEX
25.5654, 2001, Jun Average, Mexico, MEX
25.4812, 2001, Jul Average, Mexico, MEX
25.4114, 2001, Aug Average, Mexico, MEX
23.966, 2001, Sep Average, Mexico, MEX
21.4834, 2001, Oct Average, Mexico, MEX
18.2264, 2001, Nov Average, Mexico, MEX
15.3114, 2001, Dec Average, Mexico, MEX
15.7708, 2002, Jan Average, Mexico, MEX
15.9711, 2002, Feb Average, Mexico, MEX
19.066, 2002, Mar Average, Mexico, MEX
23.0354, 2002, Apr Average, Mexico, MEX
24.7483, 2002, May Average, Mexico, MEX
25.8009, 2002, Jun Average, Mexico, MEX
24.8621, 2002, Jul Average, Mexico, MEX
25.4675, 2002, Aug Average, Mexico, MEX
23.8969, 2002, Sep Average, Mexico, MEX
21.8029, 2002, Oct Average, Mexico, MEX
17.6384, 2002, Nov Average, Mexico, MEX
15.4938, 2002, Dec Average, Mexico, MEX
15.8248, 2003, Jan Average, Mexico, MEX
17.2541, 2003, Feb Average, Mexico, MEX
18.9258, 2003, Mar Average, Mexico, MEX
22.037, 2003, Apr Average, Mexico, MEX
25.0823, 2003, May Average, Mexico, MEX
25.6383, 2003, Jun Average, Mexico, MEX
25.2187, 2003, Jul Average, Mexico, MEX
25.1893, 2003, Aug Average, Mexico, MEX
23.8425, 2003, Sep Average, Mexico, MEX
21.7858, 2003, Oct Average, Mexico, MEX
18.7051, 2003, Nov Average, Mexico, MEX
15.285, 2003, Dec Average, Mexico, MEX
15.2426, 2004, Jan Average, Mexico, MEX
16.0568, 2004, Feb Average, Mexico, MEX
20.0468, 2004, Mar Average, Mexico, MEX
21.3098, 2004, Apr Average, Mexico, MEX
24.031, 2004, May Average, Mexico, MEX
25.4182, 2004, Jun Average, Mexico, MEX
25.3881, 2004, Jul Average, Mexico, MEX
24.9142, 2004, Aug Average, Mexico, MEX
23.5327, 2004, Sep Average, Mexico, MEX
22.2961, 2004, Oct Average, Mexico, MEX
17.8735, 2004, Nov Average, Mexico, MEX
15.2453, 2004, Dec Average, Mexico, MEX
16.6164, 2005, Jan Average, Mexico, MEX
16.7329, 2005, Feb Average, Mexico, MEX
18.5999, 2005, Mar Average, Mexico, MEX
22.1073, 2005, Apr Average, Mexico, MEX
23.92, 2005, May Average, Mexico, MEX
25.848, 2005, Jun Average, Mexico, MEX
25.7994, 2005, Jul Average, Mexico, MEX
25.0122, 2005, Aug Average, Mexico, MEX
24.9529, 2005, Sep Average, Mexico, MEX
21.6215, 2005, Oct Average, Mexico, MEX
18.5069, 2005, Nov Average, Mexico, MEX
15.8074, 2005, Dec Average, Mexico, MEX
16.3946, 2006, Jan Average, Mexico, MEX
17.5736, 2006, Feb Average, Mexico, MEX
19.7349, 2006, Mar Average, Mexico, MEX
23.2492, 2006, Apr Average, Mexico, MEX
24.5288, 2006, May Average, Mexico, MEX
25.9912, 2006, Jun Average, Mexico, MEX
25.4927, 2006, Jul Average, Mexico, MEX
25.1353, 2006, Aug Average, Mexico, MEX
23.6627, 2006, Sep Average, Mexico, MEX
21.8045, 2006, Oct Average, Mexico, MEX
18.5258, 2006, Nov Average, Mexico, MEX
15.0954, 2006, Dec Average, Mexico, MEX
14.396, 2007, Jan Average, Mexico, MEX
16.8468, 2007, Feb Average, Mexico, MEX
19.738, 2007, Mar Average, Mexico, MEX
21.5215, 2007, Apr Average, Mexico, MEX
23.7037, 2007, May Average, Mexico, MEX
25.4564, 2007, Jun Average, Mexico, MEX
24.8337, 2007, Jul Average, Mexico, MEX
25.4211, 2007, Aug Average, Mexico, MEX
24.1171, 2007, Sep Average, Mexico, MEX
22.0179, 2007, Oct Average, Mexico, MEX
18.4659, 2007, Nov Average, Mexico, MEX
16.2508, 2007, Dec Average, Mexico, MEX
15.1542, 2008, Jan Average, Mexico, MEX
17.8429, 2008, Feb Average, Mexico, MEX
18.9518, 2008, Mar Average, Mexico, MEX
22.3838, 2008, Apr Average, Mexico, MEX
24.0977, 2008, May Average, Mexico, MEX
26.1737, 2008, Jun Average, Mexico, MEX
24.7423, 2008, Jul Average, Mexico, MEX
24.8025, 2008, Aug Average, Mexico, MEX
23.0479, 2008, Sep Average, Mexico, MEX
21.2336, 2008, Oct Average, Mexico, MEX
17.7357, 2008, Nov Average, Mexico, MEX
16.1461, 2008, Dec Average, Mexico, MEX
16.418, 2009, Jan Average, Mexico, MEX
17.8174, 2009, Feb Average, Mexico, MEX
19.5541, 2009, Mar Average, Mexico, MEX
22.015, 2009, Apr Average, Mexico, MEX
24.6073, 2009, May Average, Mexico, MEX
26.0359, 2009, Jun Average, Mexico, MEX
26.4859, 2009, Jul Average, Mexico, MEX
25.98, 2009, Aug Average, Mexico, MEX
24.1734, 2009, Sep Average, Mexico, MEX
21.8379, 2009, Oct Average, Mexico, MEX
18.1773, 2009, Nov Average, Mexico, MEX
15.1998, 2009, Dec Average, Mexico, MEX
14.8149, 2010, Jan Average, Mexico, MEX
15.1707, 2010, Feb Average, Mexico, MEX
18.1291, 2010, Mar Average, Mexico, MEX
21.3758, 2010, Apr Average, Mexico, MEX
24.334, 2010, May Average, Mexico, MEX
26.1529, 2010, Jun Average, Mexico, MEX
24.7495, 2010, Jul Average, Mexico, MEX
25.6331, 2010, Aug Average, Mexico, MEX
24.2069, 2010, Sep Average, Mexico, MEX
21.4365, 2010, Oct Average, Mexico, MEX
17.5886, 2010, Nov Average, Mexico, MEX
15.5366, 2010, Dec Average, Mexico, MEX
15.2498, 2011, Jan Average, Mexico, MEX
16.2263, 2011, Feb Average, Mexico, MEX
20.513, 2011, Mar Average, Mexico, MEX
23.6463, 2011, Apr Average, Mexico, MEX
24.4571, 2011, May Average, Mexico, MEX
26.5405, 2011, Jun Average, Mexico, MEX
25.6829, 2011, Jul Average, Mexico, MEX
26.3494, 2011, Aug Average, Mexico, MEX
24.8614, 2011, Sep Average, Mexico, MEX
21.8019, 2011, Oct Average, Mexico, MEX
18.1659, 2011, Nov Average, Mexico, MEX
14.9203, 2011, Dec Average, Mexico, MEX
16.265, 2012, Jan Average, Mexico, MEX
16.9045, 2012, Feb Average, Mexico, MEX
19.7004, 2012, Mar Average, Mexico, MEX
22.5787, 2012, Apr Average, Mexico, MEX
24.7395, 2012, May Average, Mexico, MEX
26.2382, 2012, Jun Average, Mexico, MEX
25.219, 2012, Jul Average, Mexico, MEX
25.9324, 2012, Aug Average, Mexico, MEX
24.2086, 2012, Sep Average, Mexico, MEX
22.5855, 2012, Oct Average, Mexico, MEX
18.5183, 2012, Nov Average, Mexico, MEX
16.7689, 2012, Dec Average, Mexico, MEX
15.2812, 2013, Jan Average, Mexico, MEX
17.3874, 2013, Feb Average, Mexico, MEX
19.1893, 2013, Mar Average, Mexico, MEX
22.1997, 2013, Apr Average, Mexico, MEX
24.0125, 2013, May Average, Mexico, MEX
26.1992, 2013, Jun Average, Mexico, MEX
25.1185, 2013, Jul Average, Mexico, MEX
25.4668, 2013, Aug Average, Mexico, MEX
23.6937, 2013, Sep Average, Mexico, MEX
21.8225, 2013, Oct Average, Mexico, MEX
17.631, 2013, Nov Average, Mexico, MEX
15.5624, 2013, Dec Average, Mexico, MEX
15.4408, 2014, Jan Average, Mexico, MEX
18.2578, 2014, Feb Average, Mexico, MEX
19.4685, 2014, Mar Average, Mexico, MEX
22.4253, 2014, Apr Average, Mexico, MEX
23.7414, 2014, May Average, Mexico, MEX
26.151, 2014, Jun Average, Mexico, MEX
25.6699, 2014, Jul Average, Mexico, MEX
25.3779, 2014, Aug Average, Mexico, MEX
23.9119, 2014, Sep Average, Mexico, MEX
22.3843, 2014, Oct Average, Mexico, MEX
17.1367, 2014, Nov Average, Mexico, MEX
16.1769, 2014, Dec Average, Mexico, MEX
15.3802, 2015, Jan Average, Mexico, MEX
16.9949, 2015, Feb Average, Mexico, MEX
18.7999, 2015, Mar Average, Mexico, MEX
22.1485, 2015, Apr Average, Mexico, MEX
23.5583, 2015, May Average, Mexico, MEX
25.4756, 2015, Jun Average, Mexico, MEX
25.7328, 2015, Jul Average, Mexico, MEX
26.3009, 2015, Aug Average, Mexico, MEX
25.1476, 2015, Sep Average, Mexico, MEX
22.5728, 2015, Oct Average, Mexico, MEX
19.2983, 2015, Nov Average, Mexico, MEX
16.7738, 2015, Dec Average, Mexico, MEX
15.1196, 2016, Jan Average, Mexico, MEX
17.9131, 2016, Feb Average, Mexico, MEX
19.9754, 2016, Mar Average, Mexico, MEX
22.3308, 2016, Apr Average, Mexico, MEX
24.3347, 2016, May Average, Mexico, MEX
25.9704, 2016, Jun Average, Mexico, MEX
26.4017, 2016, Jul Average, Mexico, MEX
25.1618, 2016, Aug Average, Mexico, MEX
24.3519, 2016, Sep Average, Mexico, MEX
22.8233, 2016, Oct Average, Mexico, MEX
19.1991, 2016, Nov Average, Mexico, MEX
16.9754, 2016, Dec Average, Mexico, MEX
