Rainfall - (MM), Year, Statistics, Country, ISO3
114.12, 2008, Sep Average, Ecuador, ECU
137.416, 2008, Oct Average, Ecuador, ECU
129.262, 2008, Nov Average, Ecuador, ECU
80.6867, 2008, Dec Average, Ecuador, ECU
261.696, 2009, Jan Average, Ecuador, ECU
179.458, 2009, Feb Average, Ecuador, ECU
245.443, 2009, Mar Average, Ecuador, ECU
136.82, 2009, Apr Average, Ecuador, ECU
198.978, 2009, May Average, Ecuador, ECU
147.465, 2009, Jun Average, Ecuador, ECU
72.3865, 2009, Jul Average, Ecuador, ECU
89.0839, 2009, Aug Average, Ecuador, ECU
38.2189, 2009, Sep Average, Ecuador, ECU
91.3818, 2009, Oct Average, Ecuador, ECU
53.6165, 2009, Nov Average, Ecuador, ECU
133.989, 2009, Dec Average, Ecuador, ECU
146.11, 2010, Jan Average, Ecuador, ECU
302.346, 2010, Feb Average, Ecuador, ECU
234.352, 2010, Mar Average, Ecuador, ECU
392.776, 2010, Apr Average, Ecuador, ECU
355.318, 2010, May Average, Ecuador, ECU
187.003, 2010, Jun Average, Ecuador, ECU
429.584, 2010, Jul Average, Ecuador, ECU
56.9417, 2010, Aug Average, Ecuador, ECU
105.975, 2010, Sep Average, Ecuador, ECU
55.4419, 2010, Oct Average, Ecuador, ECU
153.25, 2010, Nov Average, Ecuador, ECU
241.076, 2010, Dec Average, Ecuador, ECU
171.367, 2011, Jan Average, Ecuador, ECU
271.379, 2011, Feb Average, Ecuador, ECU
136.291, 2011, Mar Average, Ecuador, ECU
470.679, 2011, Apr Average, Ecuador, ECU
145.116, 2011, May Average, Ecuador, ECU
260.602, 2011, Jun Average, Ecuador, ECU
273.865, 2011, Jul Average, Ecuador, ECU
52.1945, 2011, Aug Average, Ecuador, ECU
121.941, 2011, Sep Average, Ecuador, ECU
80.4029, 2011, Oct Average, Ecuador, ECU
153.419, 2011, Nov Average, Ecuador, ECU
248.106, 2011, Dec Average, Ecuador, ECU
382.164, 2012, Jan Average, Ecuador, ECU
364.626, 2012, Feb Average, Ecuador, ECU
340.031, 2012, Mar Average, Ecuador, ECU
282.413, 2012, Apr Average, Ecuador, ECU
310.6, 2012, May Average, Ecuador, ECU
138.414, 2012, Jun Average, Ecuador, ECU
55.8632, 2012, Jul Average, Ecuador, ECU
47.2074, 2012, Aug Average, Ecuador, ECU
40.7364, 2012, Sep Average, Ecuador, ECU
113.122, 2012, Oct Average, Ecuador, ECU
208.599, 2012, Nov Average, Ecuador, ECU
143.185, 2012, Dec Average, Ecuador, ECU
189.151, 2013, Jan Average, Ecuador, ECU
261.152, 2013, Feb Average, Ecuador, ECU
291.792, 2013, Mar Average, Ecuador, ECU
262.603, 2013, Apr Average, Ecuador, ECU
300.029, 2013, May Average, Ecuador, ECU
100.918, 2013, Jun Average, Ecuador, ECU
105.603, 2013, Jul Average, Ecuador, ECU
80.1682, 2013, Aug Average, Ecuador, ECU
61.4297, 2013, Sep Average, Ecuador, ECU
172.78, 2013, Oct Average, Ecuador, ECU
64.8928, 2013, Nov Average, Ecuador, ECU
93.3054, 2013, Dec Average, Ecuador, ECU
157.287, 2014, Jan Average, Ecuador, ECU
220.978, 2014, Feb Average, Ecuador, ECU
209.846, 2014, Mar Average, Ecuador, ECU
173.942, 2014, Apr Average, Ecuador, ECU
311.573, 2014, May Average, Ecuador, ECU
184.033, 2014, Jun Average, Ecuador, ECU
130.337, 2014, Jul Average, Ecuador, ECU
126.976, 2014, Aug Average, Ecuador, ECU
176.22, 2014, Sep Average, Ecuador, ECU
227.224, 2014, Oct Average, Ecuador, ECU
76.5195, 2014, Nov Average, Ecuador, ECU
100.106, 2014, Dec Average, Ecuador, ECU
179.31, 2015, Jan Average, Ecuador, ECU
186.549, 2015, Feb Average, Ecuador, ECU
324.093, 2015, Mar Average, Ecuador, ECU
305.209, 2015, Apr Average, Ecuador, ECU
348.319, 2015, May Average, Ecuador, ECU
438.563, 2015, Jun Average, Ecuador, ECU
375.735, 2015, Jul Average, Ecuador, ECU
34.7745, 2015, Aug Average, Ecuador, ECU
36.9958, 2015, Sep Average, Ecuador, ECU
249.865, 2015, Oct Average, Ecuador, ECU
166.083, 2015, Nov Average, Ecuador, ECU
105.463, 2015, Dec Average, Ecuador, ECU
172.186, 2016, Jan Average, Ecuador, ECU
174.584, 2016, Feb Average, Ecuador, ECU
356.368, 2016, Mar Average, Ecuador, ECU
320.429, 2016, Apr Average, Ecuador, ECU
154.65, 2016, May Average, Ecuador, ECU
190.552, 2016, Jun Average, Ecuador, ECU
72.5065, 2016, Jul Average, Ecuador, ECU
38.9797, 2016, Aug Average, Ecuador, ECU
210.194, 2016, Sep Average, Ecuador, ECU
42.0752, 2016, Oct Average, Ecuador, ECU
90.0257, 2016, Nov Average, Ecuador, ECU
139.079, 2016, Dec Average, Ecuador, ECU
