Rainfall - (MM), Year, Statistics, Country, ISO3
37.2537, 2000, Apr Average, Honduras, HND
289.876, 2000, May Average, Honduras, HND
222.773, 2000, Jun Average, Honduras, HND
160.775, 2000, Jul Average, Honduras, HND
299.605, 2000, Aug Average, Honduras, HND
267.155, 2000, Sep Average, Honduras, HND
271.762, 2000, Oct Average, Honduras, HND
83.9272, 2000, Nov Average, Honduras, HND
76.8305, 2000, Dec Average, Honduras, HND
34.1324, 2001, Jan Average, Honduras, HND
76.1531, 2001, Feb Average, Honduras, HND
8.37849, 2001, Mar Average, Honduras, HND
31.6219, 2001, Apr Average, Honduras, HND
331.257, 2001, May Average, Honduras, HND
76.3429, 2001, Jun Average, Honduras, HND
216.188, 2001, Jul Average, Honduras, HND
289.625, 2001, Aug Average, Honduras, HND
267.264, 2001, Sep Average, Honduras, HND
379.864, 2001, Oct Average, Honduras, HND
116.75, 2001, Nov Average, Honduras, HND
135.508, 2001, Dec Average, Honduras, HND
57.9408, 2002, Jan Average, Honduras, HND
53.0582, 2002, Feb Average, Honduras, HND
45.5221, 2002, Mar Average, Honduras, HND
11.5479, 2002, Apr Average, Honduras, HND
197.294, 2002, May Average, Honduras, HND
345.341, 2002, Jun Average, Honduras, HND
199.934, 2002, Jul Average, Honduras, HND
123.936, 2002, Aug Average, Honduras, HND
197.547, 2002, Sep Average, Honduras, HND
311.131, 2002, Oct Average, Honduras, HND
76.1627, 2002, Nov Average, Honduras, HND
138.09, 2002, Dec Average, Honduras, HND
55.1984, 2003, Jan Average, Honduras, HND
48.4951, 2003, Feb Average, Honduras, HND
43.4392, 2003, Mar Average, Honduras, HND
39.2255, 2003, Apr Average, Honduras, HND
190.305, 2003, May Average, Honduras, HND
287.772, 2003, Jun Average, Honduras, HND
229.983, 2003, Jul Average, Honduras, HND
140.218, 2003, Aug Average, Honduras, HND
169.998, 2003, Sep Average, Honduras, HND
254.708, 2003, Oct Average, Honduras, HND
273.368, 2003, Nov Average, Honduras, HND
50.3795, 2003, Dec Average, Honduras, HND
78.7855, 2004, Jan Average, Honduras, HND
84.8294, 2004, Feb Average, Honduras, HND
79.9582, 2004, Mar Average, Honduras, HND
43.2645, 2004, Apr Average, Honduras, HND
380.217, 2004, May Average, Honduras, HND
227.745, 2004, Jun Average, Honduras, HND
243.991, 2004, Jul Average, Honduras, HND
220.619, 2004, Aug Average, Honduras, HND
200.222, 2004, Sep Average, Honduras, HND
252.51, 2004, Oct Average, Honduras, HND
168.382, 2004, Nov Average, Honduras, HND
81.5344, 2004, Dec Average, Honduras, HND
70.383, 2005, Jan Average, Honduras, HND
11.7472, 2005, Feb Average, Honduras, HND
21.2291, 2005, Mar Average, Honduras, HND
63.7561, 2005, Apr Average, Honduras, HND
156.083, 2005, May Average, Honduras, HND
367.215, 2005, Jun Average, Honduras, HND
206.046, 2005, Jul Average, Honduras, HND
281.525, 2005, Aug Average, Honduras, HND
257.427, 2005, Sep Average, Honduras, HND
257.471, 2005, Oct Average, Honduras, HND
157.112, 2005, Nov Average, Honduras, HND
86.0024, 2005, Dec Average, Honduras, HND
177.225, 2006, Jan Average, Honduras, HND
74.3888, 2006, Feb Average, Honduras, HND
14.2316, 2006, Mar Average, Honduras, HND
30.7518, 2006, Apr Average, Honduras, HND
355.463, 2006, May Average, Honduras, HND
469.251, 2006, Jun Average, Honduras, HND
287.209, 2006, Jul Average, Honduras, HND
198.424, 2006, Aug Average, Honduras, HND
199.996, 2006, Sep Average, Honduras, HND
282.415, 2006, Oct Average, Honduras, HND
195.438, 2006, Nov Average, Honduras, HND
249.723, 2006, Dec Average, Honduras, HND
45.1974, 2007, Jan Average, Honduras, HND
35.4667, 2007, Feb Average, Honduras, HND
71.2919, 2007, Mar Average, Honduras, HND
62.4012, 2007, Apr Average, Honduras, HND
98.2846, 2007, May Average, Honduras, HND
245.998, 2007, Jun Average, Honduras, HND
117.252, 2007, Jul Average, Honduras, HND
379.705, 2007, Aug Average, Honduras, HND
359.002, 2007, Sep Average, Honduras, HND
168.704, 2007, Oct Average, Honduras, HND
104.908, 2007, Nov Average, Honduras, HND
27.1346, 2007, Dec Average, Honduras, HND
134.493, 2008, Jan Average, Honduras, HND
64.1694, 2008, Feb Average, Honduras, HND
27.195, 2008, Mar Average, Honduras, HND
31.053, 2008, Apr Average, Honduras, HND
187.354, 2008, May Average, Honduras, HND
214.042, 2008, Jun Average, Honduras, HND
453.285, 2008, Jul Average, Honduras, HND
176.482, 2008, Aug Average, Honduras, HND
266.824, 2008, Sep Average, Honduras, HND
530.876, 2008, Oct Average, Honduras, HND
75.5276, 2008, Nov Average, Honduras, HND
46.0402, 2008, Dec Average, Honduras, HND
61.9434, 2009, Jan Average, Honduras, HND
74.2685, 2009, Feb Average, Honduras, HND
34.2222, 2009, Mar Average, Honduras, HND
8.20927, 2009, Apr Average, Honduras, HND
114.159, 2009, May Average, Honduras, HND
466.004, 2009, Jun Average, Honduras, HND
177.558, 2009, Jul Average, Honduras, HND
151.321, 2009, Aug Average, Honduras, HND
128.479, 2009, Sep Average, Honduras, HND
158.834, 2009, Oct Average, Honduras, HND
175.78, 2009, Nov Average, Honduras, HND
230.693, 2009, Dec Average, Honduras, HND
68.2872, 2010, Jan Average, Honduras, HND
63.1834, 2010, Feb Average, Honduras, HND
7.71836, 2010, Mar Average, Honduras, HND
53.156, 2010, Apr Average, Honduras, HND
259.456, 2010, May Average, Honduras, HND
227.155, 2010, Jun Average, Honduras, HND
431.198, 2010, Jul Average, Honduras, HND
310.92, 2010, Aug Average, Honduras, HND
327.947, 2010, Sep Average, Honduras, HND
223.217, 2010, Oct Average, Honduras, HND
196.88, 2010, Nov Average, Honduras, HND
31.9419, 2010, Dec Average, Honduras, HND
108.606, 2011, Jan Average, Honduras, HND
61.1545, 2011, Feb Average, Honduras, HND
58.382, 2011, Mar Average, Honduras, HND
19.35, 2011, Apr Average, Honduras, HND
78.0365, 2011, May Average, Honduras, HND
327.742, 2011, Jun Average, Honduras, HND
321.666, 2011, Jul Average, Honduras, HND
198.209, 2011, Aug Average, Honduras, HND
268.676, 2011, Sep Average, Honduras, HND
390.896, 2011, Oct Average, Honduras, HND
83.9296, 2011, Nov Average, Honduras, HND
51.7332, 2011, Dec Average, Honduras, HND
63.3062, 2012, Jan Average, Honduras, HND
27.2164, 2012, Feb Average, Honduras, HND
36.9402, 2012, Mar Average, Honduras, HND
133.327, 2012, Apr Average, Honduras, HND
300.036, 2012, May Average, Honduras, HND
174.259, 2012, Jun Average, Honduras, HND
196.37, 2012, Jul Average, Honduras, HND
382.034, 2012, Aug Average, Honduras, HND
100.036, 2012, Sep Average, Honduras, HND
310.67, 2012, Oct Average, Honduras, HND
68.6527, 2012, Nov Average, Honduras, HND
61.0914, 2012, Dec Average, Honduras, HND
56.0246, 2013, Jan Average, Honduras, HND
21.7171, 2013, Feb Average, Honduras, HND
104.109, 2013, Mar Average, Honduras, HND
21.7707, 2013, Apr Average, Honduras, HND
295.202, 2013, May Average, Honduras, HND
292.222, 2013, Jun Average, Honduras, HND
205.828, 2013, Jul Average, Honduras, HND
376.839, 2013, Aug Average, Honduras, HND
412.436, 2013, Sep Average, Honduras, HND
229.089, 2013, Oct Average, Honduras, HND
153.843, 2013, Nov Average, Honduras, HND
86.6713, 2013, Dec Average, Honduras, HND
160.502, 2014, Jan Average, Honduras, HND
27.73, 2014, Feb Average, Honduras, HND
34.925, 2014, Mar Average, Honduras, HND
10.9867, 2014, Apr Average, Honduras, HND
152.598, 2014, May Average, Honduras, HND
238.118, 2014, Jun Average, Honduras, HND
96.9467, 2014, Jul Average, Honduras, HND
233.976, 2014, Aug Average, Honduras, HND
190.531, 2014, Sep Average, Honduras, HND
293.87, 2014, Oct Average, Honduras, HND
209.917, 2014, Nov Average, Honduras, HND
81.6216, 2014, Dec Average, Honduras, HND
76.5177, 2015, Jan Average, Honduras, HND
25.5484, 2015, Feb Average, Honduras, HND
70.9238, 2015, Mar Average, Honduras, HND
43.1904, 2015, Apr Average, Honduras, HND
55.1524, 2015, May Average, Honduras, HND
433.538, 2015, Jun Average, Honduras, HND
83.012, 2015, Jul Average, Honduras, HND
151.873, 2015, Aug Average, Honduras, HND
212.065, 2015, Sep Average, Honduras, HND
276.615, 2015, Oct Average, Honduras, HND
165.174, 2015, Nov Average, Honduras, HND
102.3, 2015, Dec Average, Honduras, HND
37.9626, 2016, Jan Average, Honduras, HND
77.4106, 2016, Feb Average, Honduras, HND
32.337, 2016, Mar Average, Honduras, HND
41.9232, 2016, Apr Average, Honduras, HND
73.2748, 2016, May Average, Honduras, HND
334.587, 2016, Jun Average, Honduras, HND
167.447, 2016, Jul Average, Honduras, HND
240.166, 2016, Aug Average, Honduras, HND
221.269, 2016, Sep Average, Honduras, HND
166.575, 2016, Oct Average, Honduras, HND
142.28, 2016, Nov Average, Honduras, HND
102.066, 2016, Dec Average, Honduras, HND
