Rainfall - (MM), Year, Statistics, Country, ISO3
54.3208, 1998, May Average, United States, USA
76.2272, 1998, Jun Average, United States, USA
70.6442, 1998, Jul Average, United States, USA
66.6957, 1998, Aug Average, United States, USA
57.1607, 1998, Sep Average, United States, USA
62.7869, 1998, Oct Average, United States, USA
50.5666, 1998, Nov Average, United States, USA
41.1999, 1998, Dec Average, United States, USA
62.4591, 1999, Jan Average, United States, USA
36.9806, 1999, Feb Average, United States, USA
42.7364, 1999, Mar Average, United States, USA
56.447, 1999, Apr Average, United States, USA
60.2647, 1999, May Average, United States, USA
74.2712, 1999, Jun Average, United States, USA
64.9352, 1999, Jul Average, United States, USA
59.7189, 1999, Aug Average, United States, USA
59.311, 1999, Sep Average, United States, USA
37.0606, 1999, Oct Average, United States, USA
30.2973, 1999, Nov Average, United States, USA
38.9802, 1999, Dec Average, United States, USA
46.6615, 2000, Jan Average, United States, USA
44.0437, 2000, Feb Average, United States, USA
49.2126, 2000, Mar Average, United States, USA
45.9571, 2000, Apr Average, United States, USA
54.2021, 2000, May Average, United States, USA
73.2427, 2000, Jun Average, United States, USA
61.7354, 2000, Jul Average, United States, USA
54.6876, 2000, Aug Average, United States, USA
56.4789, 2000, Sep Average, United States, USA
49.3667, 2000, Oct Average, United States, USA
56.626, 2000, Nov Average, United States, USA
35.7163, 2000, Dec Average, United States, USA
41.186, 2001, Jan Average, United States, USA
49.1122, 2001, Feb Average, United States, USA
50.3375, 2001, Mar Average, United States, USA
43.9325, 2001, Apr Average, United States, USA
55.8475, 2001, May Average, United States, USA
63.3042, 2001, Jun Average, United States, USA
71.4991, 2001, Jul Average, United States, USA
62.0058, 2001, Aug Average, United States, USA
54.5477, 2001, Sep Average, United States, USA
47.4617, 2001, Oct Average, United States, USA
45.2594, 2001, Nov Average, United States, USA
45.9422, 2001, Dec Average, United States, USA
43.5913, 2002, Jan Average, United States, USA
27.4338, 2002, Feb Average, United States, USA
49.514, 2002, Mar Average, United States, USA
46.168, 2002, Apr Average, United States, USA
54.1303, 2002, May Average, United States, USA
55.5973, 2002, Jun Average, United States, USA
61.3301, 2002, Jul Average, United States, USA
61.3522, 2002, Aug Average, United States, USA
66.347, 2002, Sep Average, United States, USA
63.5794, 2002, Oct Average, United States, USA
39.5613, 2002, Nov Average, United States, USA
58.0845, 2002, Dec Average, United States, USA
27.4796, 2003, Jan Average, United States, USA
52.7095, 2003, Feb Average, United States, USA
47.6297, 2003, Mar Average, United States, USA
50.6544, 2003, Apr Average, United States, USA
67.1961, 2003, May Average, United States, USA
73.0244, 2003, Jun Average, United States, USA
64.5441, 2003, Jul Average, United States, USA
64.8497, 2003, Aug Average, United States, USA
61.27, 2003, Sep Average, United States, USA
40.6255, 2003, Oct Average, United States, USA
56.8017, 2003, Nov Average, United States, USA
51.0576, 2003, Dec Average, United States, USA
39.4653, 2004, Jan Average, United States, USA
47.7099, 2004, Feb Average, United States, USA
41.4469, 2004, Mar Average, United States, USA
48.3192, 2004, Apr Average, United States, USA
69.7316, 2004, May Average, United States, USA
71.9222, 2004, Jun Average, United States, USA
68.4233, 2004, Jul Average, United States, USA
64.4608, 2004, Aug Average, United States, USA
68.991, 2004, Sep Average, United States, USA
64.3064, 2004, Oct Average, United States, USA
65.6162, 2004, Nov Average, United States, USA
48.7183, 2004, Dec Average, United States, USA
55.5486, 2005, Jan Average, United States, USA
43.2915, 2005, Feb Average, United States, USA
46.5282, 2005, Mar Average, United States, USA
49.209, 2005, Apr Average, United States, USA
57.4985, 2005, May Average, United States, USA
69.5348, 2005, Jun Average, United States, USA
62.827, 2005, Jul Average, United States, USA
69.3401, 2005, Aug Average, United States, USA
57.4564, 2005, Sep Average, United States, USA
49.9828, 2005, Oct Average, United States, USA
47.6027, 2005, Nov Average, United States, USA
48.2116, 2005, Dec Average, United States, USA
50.2136, 2006, Jan Average, United States, USA
32.7462, 2006, Feb Average, United States, USA
46.7237, 2006, Mar Average, United States, USA
52.741, 2006, Apr Average, United States, USA
47.1999, 2006, May Average, United States, USA
60.4808, 2006, Jun Average, United States, USA
58.899, 2006, Jul Average, United States, USA
71.3216, 2006, Aug Average, United States, USA
63.8767, 2006, Sep Average, United States, USA
62.7933, 2006, Oct Average, United States, USA
47.253, 2006, Nov Average, United States, USA
51.8906, 2006, Dec Average, United States, USA
46.2211, 2007, Jan Average, United States, USA
33.8129, 2007, Feb Average, United States, USA
45.3058, 2007, Mar Average, United States, USA
47.975, 2007, Apr Average, United States, USA
55.2243, 2007, May Average, United States, USA
62.7555, 2007, Jun Average, United States, USA
66.7068, 2007, Jul Average, United States, USA
58.9464, 2007, Aug Average, United States, USA
56.9789, 2007, Sep Average, United States, USA
58.6687, 2007, Oct Average, United States, USA
32.1629, 2007, Nov Average, United States, USA
59.0475, 2007, Dec Average, United States, USA
46.0196, 2008, Jan Average, United States, USA
48.9521, 2008, Feb Average, United States, USA
50.2697, 2008, Mar Average, United States, USA
52.8545, 2008, Apr Average, United States, USA
59.9574, 2008, May Average, United States, USA
68.5106, 2008, Jun Average, United States, USA
73.1963, 2008, Jul Average, United States, USA
63.4981, 2008, Aug Average, United States, USA
60.4252, 2008, Sep Average, United States, USA
48.0595, 2008, Oct Average, United States, USA
41.1999, 2008, Nov Average, United States, USA
57.2156, 2008, Dec Average, United States, USA
37.5391, 2009, Jan Average, United States, USA
35.2346, 2009, Feb Average, United States, USA
55.799, 2009, Mar Average, United States, USA
55.2621, 2009, Apr Average, United States, USA
63.3077, 2009, May Average, United States, USA
64.8026, 2009, Jun Average, United States, USA
66.0239, 2009, Jul Average, United States, USA
66.0243, 2009, Aug Average, United States, USA
55.0799, 2009, Sep Average, United States, USA
83.8511, 2009, Oct Average, United States, USA
35.0367, 2009, Nov Average, United States, USA
57.9728, 2009, Dec Average, United States, USA
50.1073, 2010, Jan Average, United States, USA
39.7066, 2010, Feb Average, United States, USA
44.9993, 2010, Mar Average, United States, USA
46.7279, 2010, Apr Average, United States, USA
63.829, 2010, May Average, United States, USA
77.4315, 2010, Jun Average, United States, USA
79.1638, 2010, Jul Average, United States, USA
60.0104, 2010, Aug Average, United States, USA
61.7539, 2010, Sep Average, United States, USA
43.3109, 2010, Oct Average, United States, USA
49.9228, 2010, Nov Average, United States, USA
48.2696, 2010, Dec Average, United States, USA
37.7097, 2011, Jan Average, United States, USA
47.9114, 2011, Feb Average, United States, USA
55.2078, 2011, Mar Average, United States, USA
60.9045, 2011, Apr Average, United States, USA
68.7347, 2011, May Average, United States, USA
61.7101, 2011, Jun Average, United States, USA
65.3191, 2011, Jul Average, United States, USA
63.2531, 2011, Aug Average, United States, USA
56.3247, 2011, Sep Average, United States, USA
48.5659, 2011, Oct Average, United States, USA
55.0272, 2011, Nov Average, United States, USA
52.0984, 2011, Dec Average, United States, USA
45.2091, 2012, Jan Average, United States, USA
42.0856, 2012, Feb Average, United States, USA
54.5437, 2012, Mar Average, United States, USA
47.1964, 2012, Apr Average, United States, USA
53.6345, 2012, May Average, United States, USA
52.7599, 2012, Jun Average, United States, USA
65.3631, 2012, Jul Average, United States, USA
60.4901, 2012, Aug Average, United States, USA
64.6342, 2012, Sep Average, United States, USA
49.9481, 2012, Oct Average, United States, USA
32.7749, 2012, Nov Average, United States, USA
57.2314, 2012, Dec Average, United States, USA
51.3893, 2013, Jan Average, United States, USA
43.3208, 2013, Feb Average, United States, USA
36.5724, 2013, Mar Average, United States, USA
59.1822, 2013, Apr Average, United States, USA
76.685, 2013, May Average, United States, USA
74.4441, 2013, Jun Average, United States, USA
72.8661, 2013, Jul Average, United States, USA
62.497, 2013, Aug Average, United States, USA
71.4552, 2013, Sep Average, United States, USA
57.5449, 2013, Oct Average, United States, USA
45.8604, 2013, Nov Average, United States, USA
50.0654, 2013, Dec Average, United States, USA
35.9334, 2014, Jan Average, United States, USA
44.1704, 2014, Feb Average, United States, USA
45.5822, 2014, Mar Average, United States, USA
58.9449, 2014, Apr Average, United States, USA
56.7906, 2014, May Average, United States, USA
87.2467, 2014, Jun Average, United States, USA
69.0037, 2014, Jul Average, United States, USA
73.7372, 2014, Aug Average, United States, USA
63.0291, 2014, Sep Average, United States, USA
49.6504, 2014, Oct Average, United States, USA
43.6604, 2014, Nov Average, United States, USA
56.6344, 2014, Dec Average, United States, USA
41.7446, 2015, Jan Average, United States, USA
39.1029, 2015, Feb Average, United States, USA
42.4868, 2015, Mar Average, United States, USA
60.7797, 2015, Apr Average, United States, USA
79.9194, 2015, May Average, United States, USA
74.8854, 2015, Jun Average, United States, USA
79.2859, 2015, Jul Average, United States, USA
69.0451, 2015, Aug Average, United States, USA
62.1173, 2015, Sep Average, United States, USA
63.3306, 2015, Oct Average, United States, USA
73.3146, 2015, Nov Average, United States, USA
75.5786, 2015, Dec Average, United States, USA
43.6511, 2016, Jan Average, United States, USA
39.3315, 2016, Feb Average, United States, USA
57.8384, 2016, Mar Average, United States, USA
62.4738, 2016, Apr Average, United States, USA
62.6488, 2016, May Average, United States, USA
58.424, 2016, Jun Average, United States, USA
75.4868, 2016, Jul Average, United States, USA
76.3893, 2016, Aug Average, United States, USA
65.7572, 2016, Sep Average, United States, USA
46.5429, 2016, Oct Average, United States, USA
40.0601, 2016, Nov Average, United States, USA
56.1632, 2016, Dec Average, United States, USA
