Rainfall - (MM), Year, Statistics, Country, ISO3
169.144, 2000, Dec Average, Panama, PAN
94.2315, 2001, Jan Average, Panama, PAN
27.5197, 2001, Feb Average, Panama, PAN
31.7591, 2001, Mar Average, Panama, PAN
192.517, 2001, Apr Average, Panama, PAN
144.971, 2001, May Average, Panama, PAN
271.914, 2001, Jun Average, Panama, PAN
271.093, 2001, Jul Average, Panama, PAN
284.154, 2001, Aug Average, Panama, PAN
223.364, 2001, Sep Average, Panama, PAN
630.323, 2001, Oct Average, Panama, PAN
338.5, 2001, Nov Average, Panama, PAN
212.818, 2001, Dec Average, Panama, PAN
112.668, 2002, Jan Average, Panama, PAN
36.3895, 2002, Feb Average, Panama, PAN
60.0852, 2002, Mar Average, Panama, PAN
27.077, 2002, Apr Average, Panama, PAN
171.186, 2002, May Average, Panama, PAN
471.37, 2002, Jun Average, Panama, PAN
303.312, 2002, Jul Average, Panama, PAN
340.443, 2002, Aug Average, Panama, PAN
241.778, 2002, Sep Average, Panama, PAN
299.407, 2002, Oct Average, Panama, PAN
190.168, 2002, Nov Average, Panama, PAN
106.926, 2002, Dec Average, Panama, PAN
39.6387, 2003, Jan Average, Panama, PAN
38.1766, 2003, Feb Average, Panama, PAN
63.7693, 2003, Mar Average, Panama, PAN
126.298, 2003, Apr Average, Panama, PAN
375.791, 2003, May Average, Panama, PAN
496.867, 2003, Jun Average, Panama, PAN
198.017, 2003, Jul Average, Panama, PAN
254.033, 2003, Aug Average, Panama, PAN
222.366, 2003, Sep Average, Panama, PAN
450.45, 2003, Oct Average, Panama, PAN
370.748, 2003, Nov Average, Panama, PAN
313.53, 2003, Dec Average, Panama, PAN
35.6983, 2004, Jan Average, Panama, PAN
45.6848, 2004, Feb Average, Panama, PAN
64.7265, 2004, Mar Average, Panama, PAN
82.7681, 2004, Apr Average, Panama, PAN
679.878, 2004, May Average, Panama, PAN
249.36, 2004, Jun Average, Panama, PAN
212.472, 2004, Jul Average, Panama, PAN
266.283, 2004, Aug Average, Panama, PAN
338.865, 2004, Sep Average, Panama, PAN
285.098, 2004, Oct Average, Panama, PAN
546.339, 2004, Nov Average, Panama, PAN
154.896, 2004, Dec Average, Panama, PAN
117.973, 2005, Jan Average, Panama, PAN
57.0501, 2005, Feb Average, Panama, PAN
63.2196, 2005, Mar Average, Panama, PAN
95.5286, 2005, Apr Average, Panama, PAN
305.045, 2005, May Average, Panama, PAN
181.144, 2005, Jun Average, Panama, PAN
182.139, 2005, Jul Average, Panama, PAN
239.306, 2005, Aug Average, Panama, PAN
306.268, 2005, Sep Average, Panama, PAN
414.011, 2005, Oct Average, Panama, PAN
400.252, 2005, Nov Average, Panama, PAN
105.065, 2005, Dec Average, Panama, PAN
131.22, 2006, Jan Average, Panama, PAN
57.2675, 2006, Feb Average, Panama, PAN
28.4091, 2006, Mar Average, Panama, PAN
53.1649, 2006, Apr Average, Panama, PAN
294.276, 2006, May Average, Panama, PAN
235.316, 2006, Jun Average, Panama, PAN
399.733, 2006, Jul Average, Panama, PAN
180.021, 2006, Aug Average, Panama, PAN
251.71, 2006, Sep Average, Panama, PAN
236.448, 2006, Oct Average, Panama, PAN
313.318, 2006, Nov Average, Panama, PAN
252.496, 2006, Dec Average, Panama, PAN
46.8554, 2007, Jan Average, Panama, PAN
15.5655, 2007, Feb Average, Panama, PAN
57.3035, 2007, Mar Average, Panama, PAN
167.951, 2007, Apr Average, Panama, PAN
532.736, 2007, May Average, Panama, PAN
165.274, 2007, Jun Average, Panama, PAN
362.606, 2007, Jul Average, Panama, PAN
251.306, 2007, Aug Average, Panama, PAN
291.037, 2007, Sep Average, Panama, PAN
381.754, 2007, Oct Average, Panama, PAN
489.233, 2007, Nov Average, Panama, PAN
190.417, 2007, Dec Average, Panama, PAN
44.0494, 2008, Jan Average, Panama, PAN
59.6549, 2008, Feb Average, Panama, PAN
88.8337, 2008, Mar Average, Panama, PAN
131.577, 2008, Apr Average, Panama, PAN
641.569, 2008, May Average, Panama, PAN
190.644, 2008, Jun Average, Panama, PAN
239.882, 2008, Jul Average, Panama, PAN
330.627, 2008, Aug Average, Panama, PAN
209.655, 2008, Sep Average, Panama, PAN
318.963, 2008, Oct Average, Panama, PAN
575.867, 2008, Nov Average, Panama, PAN
195.241, 2008, Dec Average, Panama, PAN
81.2513, 2009, Jan Average, Panama, PAN
52.6198, 2009, Feb Average, Panama, PAN
81.6782, 2009, Mar Average, Panama, PAN
77.6137, 2009, Apr Average, Panama, PAN
371.764, 2009, May Average, Panama, PAN
187.33, 2009, Jun Average, Panama, PAN
220.957, 2009, Jul Average, Panama, PAN
319.338, 2009, Aug Average, Panama, PAN
172.766, 2009, Sep Average, Panama, PAN
455.684, 2009, Oct Average, Panama, PAN
336.888, 2009, Nov Average, Panama, PAN
113.828, 2009, Dec Average, Panama, PAN
77.3838, 2010, Jan Average, Panama, PAN
71.4836, 2010, Feb Average, Panama, PAN
91.772, 2010, Mar Average, Panama, PAN
139.7, 2010, Apr Average, Panama, PAN
421.648, 2010, May Average, Panama, PAN
233.657, 2010, Jun Average, Panama, PAN
175.019, 2010, Jul Average, Panama, PAN
268.04, 2010, Aug Average, Panama, PAN
293.937, 2010, Sep Average, Panama, PAN
355.613, 2010, Oct Average, Panama, PAN
603.089, 2010, Nov Average, Panama, PAN
375.71, 2010, Dec Average, Panama, PAN
71.5867, 2011, Jan Average, Panama, PAN
80.4807, 2011, Feb Average, Panama, PAN
70.9809, 2011, Mar Average, Panama, PAN
176.475, 2011, Apr Average, Panama, PAN
293.224, 2011, May Average, Panama, PAN
274.846, 2011, Jun Average, Panama, PAN
240.946, 2011, Jul Average, Panama, PAN
209.087, 2011, Aug Average, Panama, PAN
245.854, 2011, Sep Average, Panama, PAN
586.435, 2011, Oct Average, Panama, PAN
392.02, 2011, Nov Average, Panama, PAN
276.94, 2011, Dec Average, Panama, PAN
82.0029, 2012, Jan Average, Panama, PAN
22.3237, 2012, Feb Average, Panama, PAN
48.4248, 2012, Mar Average, Panama, PAN
124.479, 2012, Apr Average, Panama, PAN
259.118, 2012, May Average, Panama, PAN
155.486, 2012, Jun Average, Panama, PAN
236.423, 2012, Jul Average, Panama, PAN
248.641, 2012, Aug Average, Panama, PAN
230.496, 2012, Sep Average, Panama, PAN
227.741, 2012, Oct Average, Panama, PAN
420.529, 2012, Nov Average, Panama, PAN
121.414, 2012, Dec Average, Panama, PAN
23.8157, 2013, Jan Average, Panama, PAN
56.4088, 2013, Feb Average, Panama, PAN
60.1862, 2013, Mar Average, Panama, PAN
89.5013, 2013, Apr Average, Panama, PAN
233.492, 2013, May Average, Panama, PAN
194.899, 2013, Jun Average, Panama, PAN
188.324, 2013, Jul Average, Panama, PAN
242.668, 2013, Aug Average, Panama, PAN
268.378, 2013, Sep Average, Panama, PAN
229.228, 2013, Oct Average, Panama, PAN
300.228, 2013, Nov Average, Panama, PAN
74.4143, 2013, Dec Average, Panama, PAN
42.7872, 2014, Jan Average, Panama, PAN
42.2105, 2014, Feb Average, Panama, PAN
43.0925, 2014, Mar Average, Panama, PAN
119.769, 2014, Apr Average, Panama, PAN
242.128, 2014, May Average, Panama, PAN
239.799, 2014, Jun Average, Panama, PAN
275.168, 2014, Jul Average, Panama, PAN
292.962, 2014, Aug Average, Panama, PAN
313.203, 2014, Sep Average, Panama, PAN
323.965, 2014, Oct Average, Panama, PAN
297.733, 2014, Nov Average, Panama, PAN
237.943, 2014, Dec Average, Panama, PAN
100.328, 2015, Jan Average, Panama, PAN
58.4714, 2015, Feb Average, Panama, PAN
54.8944, 2015, Mar Average, Panama, PAN
110.134, 2015, Apr Average, Panama, PAN
128.32, 2015, May Average, Panama, PAN
132.892, 2015, Jun Average, Panama, PAN
144.16, 2015, Jul Average, Panama, PAN
282.109, 2015, Aug Average, Panama, PAN
244.524, 2015, Sep Average, Panama, PAN
209.854, 2015, Oct Average, Panama, PAN
281.447, 2015, Nov Average, Panama, PAN
116.751, 2015, Dec Average, Panama, PAN
36.8405, 2016, Jan Average, Panama, PAN
61.9643, 2016, Feb Average, Panama, PAN
36.8886, 2016, Mar Average, Panama, PAN
66.2808, 2016, Apr Average, Panama, PAN
191.399, 2016, May Average, Panama, PAN
151.768, 2016, Jun Average, Panama, PAN
262.265, 2016, Jul Average, Panama, PAN
208, 2016, Aug Average, Panama, PAN
318.375, 2016, Sep Average, Panama, PAN
284.389, 2016, Oct Average, Panama, PAN
261.254, 2016, Nov Average, Panama, PAN
145.418, 2016, Dec Average, Panama, PAN
