Rainfall - (MM), Year, Statistics, Country, ISO3
191.978, 2006, Sep Average, Vietnam, VNM
389.647, 2006, Oct Average, Vietnam, VNM
177.938, 2006, Nov Average, Vietnam, VNM
18.987, 2006, Dec Average, Vietnam, VNM
24.1752, 2007, Jan Average, Vietnam, VNM
27.6319, 2007, Feb Average, Vietnam, VNM
37.6634, 2007, Mar Average, Vietnam, VNM
77.5153, 2007, Apr Average, Vietnam, VNM
153.369, 2007, May Average, Vietnam, VNM
335.396, 2007, Jun Average, Vietnam, VNM
219.517, 2007, Jul Average, Vietnam, VNM
286.155, 2007, Aug Average, Vietnam, VNM
266.238, 2007, Sep Average, Vietnam, VNM
416.586, 2007, Oct Average, Vietnam, VNM
136.485, 2007, Nov Average, Vietnam, VNM
28.0504, 2007, Dec Average, Vietnam, VNM
30.1358, 2008, Jan Average, Vietnam, VNM
29.8024, 2008, Feb Average, Vietnam, VNM
49.5212, 2008, Mar Average, Vietnam, VNM
79.5385, 2008, Apr Average, Vietnam, VNM
155.219, 2008, May Average, Vietnam, VNM
240.235, 2008, Jun Average, Vietnam, VNM
251.029, 2008, Jul Average, Vietnam, VNM
270.267, 2008, Aug Average, Vietnam, VNM
275.84, 2008, Sep Average, Vietnam, VNM
264.352, 2008, Oct Average, Vietnam, VNM
251.086, 2008, Nov Average, Vietnam, VNM
69.495, 2008, Dec Average, Vietnam, VNM
11.4074, 2009, Jan Average, Vietnam, VNM
11.8277, 2009, Feb Average, Vietnam, VNM
56.0682, 2009, Mar Average, Vietnam, VNM
99.7123, 2009, Apr Average, Vietnam, VNM
183.218, 2009, May Average, Vietnam, VNM
196.339, 2009, Jun Average, Vietnam, VNM
254.798, 2009, Jul Average, Vietnam, VNM
209.353, 2009, Aug Average, Vietnam, VNM
276.532, 2009, Sep Average, Vietnam, VNM
186.724, 2009, Oct Average, Vietnam, VNM
88.5346, 2009, Nov Average, Vietnam, VNM
79.9872, 2009, Dec Average, Vietnam, VNM
95.1987, 2010, Jan Average, Vietnam, VNM
21.385, 2010, Feb Average, Vietnam, VNM
18.3397, 2010, Mar Average, Vietnam, VNM
74.3431, 2010, Apr Average, Vietnam, VNM
123.296, 2010, May Average, Vietnam, VNM
176.665, 2010, Jun Average, Vietnam, VNM
215.638, 2010, Jul Average, Vietnam, VNM
279.904, 2010, Aug Average, Vietnam, VNM
219.924, 2010, Sep Average, Vietnam, VNM
238.052, 2010, Oct Average, Vietnam, VNM
74.1897, 2010, Nov Average, Vietnam, VNM
56.9267, 2010, Dec Average, Vietnam, VNM
26.8949, 2011, Jan Average, Vietnam, VNM
19.0012, 2011, Feb Average, Vietnam, VNM
59.2434, 2011, Mar Average, Vietnam, VNM
61.6972, 2011, Apr Average, Vietnam, VNM
157.81, 2011, May Average, Vietnam, VNM
257.179, 2011, Jun Average, Vietnam, VNM
245.909, 2011, Jul Average, Vietnam, VNM
249.937, 2011, Aug Average, Vietnam, VNM
340.7, 2011, Sep Average, Vietnam, VNM
352.148, 2011, Oct Average, Vietnam, VNM
184.21, 2011, Nov Average, Vietnam, VNM
47.9738, 2011, Dec Average, Vietnam, VNM
61.1017, 2012, Jan Average, Vietnam, VNM
19.0906, 2012, Feb Average, Vietnam, VNM
34.652, 2012, Mar Average, Vietnam, VNM
60.5467, 2012, Apr Average, Vietnam, VNM
213.491, 2012, May Average, Vietnam, VNM
236.674, 2012, Jun Average, Vietnam, VNM
257.938, 2012, Jul Average, Vietnam, VNM
274.778, 2012, Aug Average, Vietnam, VNM
245.061, 2012, Sep Average, Vietnam, VNM
240.305, 2012, Oct Average, Vietnam, VNM
454.301, 2012, Nov Average, Vietnam, VNM
47.8341, 2012, Dec Average, Vietnam, VNM
69.7307, 2013, Jan Average, Vietnam, VNM
31.3113, 2013, Feb Average, Vietnam, VNM
59.7048, 2013, Mar Average, Vietnam, VNM
68.4705, 2013, Apr Average, Vietnam, VNM
148.925, 2013, May Average, Vietnam, VNM
175.881, 2013, Jun Average, Vietnam, VNM
269.285, 2013, Jul Average, Vietnam, VNM
267.163, 2013, Aug Average, Vietnam, VNM
281, 2013, Sep Average, Vietnam, VNM
256.733, 2013, Oct Average, Vietnam, VNM
192.548, 2013, Nov Average, Vietnam, VNM
319.678, 2013, Dec Average, Vietnam, VNM
19.0813, 2014, Jan Average, Vietnam, VNM
15.2319, 2014, Feb Average, Vietnam, VNM
29.9124, 2014, Mar Average, Vietnam, VNM
66.7954, 2014, Apr Average, Vietnam, VNM
91.9013, 2014, May Average, Vietnam, VNM
260.428, 2014, Jun Average, Vietnam, VNM
319.835, 2014, Jul Average, Vietnam, VNM
228.645, 2014, Aug Average, Vietnam, VNM
267.643, 2014, Sep Average, Vietnam, VNM
164.589, 2014, Oct Average, Vietnam, VNM
149.658, 2014, Nov Average, Vietnam, VNM
46.4789, 2014, Dec Average, Vietnam, VNM
46.247, 2015, Jan Average, Vietnam, VNM
25.5433, 2015, Feb Average, Vietnam, VNM
30.9057, 2015, Mar Average, Vietnam, VNM
54.3317, 2015, Apr Average, Vietnam, VNM
117.684, 2015, May Average, Vietnam, VNM
199.605, 2015, Jun Average, Vietnam, VNM
252.217, 2015, Jul Average, Vietnam, VNM
256.279, 2015, Aug Average, Vietnam, VNM
285.248, 2015, Sep Average, Vietnam, VNM
226.822, 2015, Oct Average, Vietnam, VNM
145.199, 2015, Nov Average, Vietnam, VNM
87.4791, 2015, Dec Average, Vietnam, VNM
84.3669, 2016, Jan Average, Vietnam, VNM
20.0254, 2016, Feb Average, Vietnam, VNM
23.7271, 2016, Mar Average, Vietnam, VNM
67.427, 2016, Apr Average, Vietnam, VNM
162.617, 2016, May Average, Vietnam, VNM
287.506, 2016, Jun Average, Vietnam, VNM
205.836, 2016, Jul Average, Vietnam, VNM
270.071, 2016, Aug Average, Vietnam, VNM
301.119, 2016, Sep Average, Vietnam, VNM
206.201, 2016, Oct Average, Vietnam, VNM
262.53, 2016, Nov Average, Vietnam, VNM
97.4354, 2016, Dec Average, Vietnam, VNM
